line_id,document_ids,tier,score,confidence,auto_post,amount_diff_paise,evidence,n_docs
BL-000248,AR-INV-2026-000147,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000015417,1
BL-000277,AR-INV-2026-000446,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000028640,1
BL-000301,AR-INV-2026-000259,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000020242,1
BL-000319,AR-INV-2026-000483,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000030294,1
BL-000320,AR-INV-2026-000327,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000023123,1
BL-000326,AR-INV-2026-000365,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000024855,1
BL-000328,AR-INV-2026-000092,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000012703,1
BL-000329,AR-INV-2026-000110,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000013438,1
BL-000336,AR-INV-2026-000550,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000033271,1
BL-000339,AR-INV-2026-000390,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000025919,1
BL-000349,AR-INV-2026-000343,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000023805,1
BL-000363,AR-INV-2026-000405,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000026529,1
BL-000376,AR-INV-2026-000444,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000028458,1
BL-000389,AR-INV-2026-000211,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000018310,1
BL-000412,AR-INV-2026-000412,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000026901,1
BL-000413,AR-INV-2026-000610,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000036268,1
BL-000424,AR-INV-2026-000783,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000043030,1
BL-000425,AR-INV-2026-000573,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000034468,1
BL-000432,AR-INV-2026-000369,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000025112,1
BL-000433,AR-INV-2026-000579,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000034791,1
BL-000434,AR-INV-2026-000212,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000018320,1
BL-000457,AR-INV-2026-000227,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000018841,1
BL-000460,AR-INV-2026-000598,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000035699,1
BL-000475,AR-INV-2026-000273,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000020746,1
BL-000484,AR-INV-2026-000078,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000012029,1
BL-000486,AR-INV-2026-000101,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000013017,1
BL-000489,AR-INV-2026-000292,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000021527,1
BL-000501,AR-INV-2026-000715,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000040341,1
BL-000502,AR-INV-2026-000425,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000027454,1
BL-000504,AR-INV-2026-000664,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000038326,1
BL-000509,AR-INV-2026-000279,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000021127,1
BL-000516,AR-INV-2026-000379,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000025581,1
BL-000541,AR-INV-2026-000342,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000023728,1
BL-000542,AR-INV-2026-000558,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000033686,1
BL-000551,AR-INV-2026-000466,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000029538,1
BL-000556,AR-INV-2026-000557,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000033633,1
BL-000559,AR-INV-2026-000605,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000036158,1
BL-000561,AR-INV-2026-000460,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000029301,1
BL-000572,AR-INV-2026-000679,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000038928,1
BL-000574,AR-INV-2026-000609,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000036252,1
BL-000590,AR-INV-2026-000593,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000035433,1
BL-000596,AR-INV-2026-000495,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000030855,1
BL-000605,AR-INV-2026-000540,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000032795,1
BL-000623,AR-INV-2026-000878,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000046725,1
BL-000630,AR-INV-2026-000362,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000024738,1
BL-000636,AR-INV-2026-000459,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000029255,1
BL-000644,AR-INV-2026-000536,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000032672,1
BL-000655,AR-INV-2026-000748,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000041466,1
BL-000657,AR-INV-2026-000480,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000030197,1
BL-000664,AR-INV-2026-000642,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000037537,1
BL-000676,AR-INV-2026-000377,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000025522,1
BL-000688,AR-INV-2026-000411,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000026855,1
BL-000699,AR-INV-2026-000626,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000036911,1
BL-000701,AR-INV-2026-000449,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000028817,1
BL-000710,AR-INV-2026-000454,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000029003,1
BL-000718,AR-INV-2026-000822,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000044610,1
BL-000720,AR-INV-2026-000745,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000041449,1
BL-000723,AR-INV-2026-000733,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000041015,1
BL-000745,AR-INV-2026-000408,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000026648,1
BL-000760,AR-INV-2026-000426,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000027519,1
BL-000766,AR-INV-2026-000643,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000037574,1
BL-000771,AR-INV-2026-000939,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000049681,1
BL-000788,AR-INV-2026-001106,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000057129,1
BL-000789,AR-INV-2026-000746,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000041461,1
BL-000824,AR-INV-2026-000717,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000040439,1
BL-000827,AR-INV-2026-001098,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000056748,1
BL-000831,AR-INV-2026-001157,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000059886,1
BL-000832,AR-INV-2026-000898,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000047737,1
BL-000842,AR-INV-2026-000806,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000044045,1
BL-000872,AR-INV-2026-000807,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000044055,1
BL-000873,AR-INV-2026-000900,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000047836,1
BL-000877,AR-INV-2026-000639,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000037350,1
BL-000900,AR-INV-2026-000613,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000036394,1
BL-000901,AR-INV-2026-001114,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000057643,1
BL-000904,AR-INV-2026-000665,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000038334,1
BL-000930,AR-INV-2026-001038,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000054243,1
BL-000932,AR-INV-2026-000925,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000049119,1
BL-000937,AR-INV-2026-001096,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000056619,1
BL-000946,AR-INV-2026-000781,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000042904,1
BL-000950,AR-INV-2026-000924,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000049114,1
BL-000952,AR-INV-2026-000677,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000038838,1
BL-000961,AR-INV-2026-001298,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000066169,1
BL-000963,AR-INV-2026-000928,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000049217,1
BL-000981,AR-INV-2026-000911,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000048399,1
BL-000982,AR-INV-2026-000690,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000039422,1
BL-001004,AR-INV-2026-000866,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000046175,1
BL-001030,AR-INV-2026-000689,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000039415,1
BL-001056,AR-INV-2026-000923,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000049063,1
BL-001060,AR-INV-2026-000958,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000050847,1
BL-001065,AR-INV-2026-001141,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000058864,1
BL-001067,AR-INV-2026-000754,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000041663,1
BL-001075,AR-INV-2026-000867,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000046183,1
BL-001076,AR-INV-2026-001182,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000061249,1
BL-001085,AR-INV-2026-000865,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000046170,1
BL-001093,AR-INV-2026-001279,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000065181,1
BL-001096,AR-INV-2026-001220,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000062735,1
BL-001111,AR-INV-2026-000921,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000049002,1
BL-001126,AR-INV-2026-001377,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000069487,1
BL-001148,AR-INV-2026-001332,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000067784,1
BL-001149,AR-INV-2026-001294,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000065995,1
BL-001174,AR-INV-2026-001116,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000057664,1
BL-001185,AR-INV-2026-001022,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000053696,1
BL-001191,AR-INV-2026-001113,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000057577,1
BL-001193,AR-INV-2026-001378,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000069559,1
BL-001196,AR-INV-2026-001179,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000061116,1
BL-001203,AR-INV-2026-000959,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000050932,1
BL-001222,AR-INV-2026-001131,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000058407,1
BL-001228,AR-INV-2026-000937,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000049597,1
BL-001241,AR-INV-2026-000775,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000042606,1
BL-001244,AR-INV-2026-001254,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000064171,1
BL-001256,AR-INV-2026-001034,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000054084,1
BL-001258,AR-INV-2026-000753,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000041632,1
BL-001265,AR-INV-2026-001205,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000062093,1
BL-001269,AR-INV-2026-000842,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000045303,1
BL-001281,AR-INV-2026-001293,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000065920,1
BL-001286,AR-INV-2026-001074,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000055622,1
BL-001287,AR-INV-2026-001015,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000053310,1
BL-001301,AR-INV-2026-001193,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000061643,1
BL-001305,AR-INV-2026-001048,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000054752,1
BL-001318,AR-INV-2026-001525,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000073984,1
BL-001321,AR-INV-2026-001521,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000073744,1
BL-001322,AR-INV-2026-000988,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000052121,1
BL-001326,AR-INV-2026-000899,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000047768,1
BL-001327,AR-INV-2026-000945,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000050068,1
BL-001330,AR-INV-2026-001398,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000070346,1
BL-001349,AR-INV-2026-001491,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000072838,1
BL-001350,AR-INV-2026-001036,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000054150,1
BL-001362,AR-INV-2026-000969,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000051432,1
BL-001389,AR-INV-2026-001170,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000060635,1
BL-001397,AR-INV-2026-001251,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000064043,1
BL-001406,AR-INV-2026-001037,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000054154,1
BL-001407,AR-INV-2026-001120,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000057866,1
BL-001409,AR-INV-2026-001475,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000072465,1
BL-001414,AR-INV-2026-001312,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000066924,1
BL-001424,AR-INV-2026-000957,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000050783,1
BL-001426,AR-INV-2026-001397,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000070264,1
BL-001437,AR-INV-2026-001519,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000073622,1
BL-001458,AR-INV-2026-000954,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000050513,1
BL-001462,AR-INV-2026-001561,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000074770,1
BL-001468,AR-INV-2026-001427,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000071067,1
BL-001469,AR-INV-2026-001318,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000067198,1
BL-001480,AR-INV-2026-001112,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000057557,1
BL-001482,AR-INV-2026-001169,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000060551,1
BL-001484,AR-INV-2026-001400,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000070352,1
BL-001486,AR-INV-2026-001585,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000075498,1
BL-001487,AR-INV-2026-001539,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000074437,1
BL-001502,AR-INV-2026-001428,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000071112,1
BL-001506,AR-INV-2026-001145,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000059155,1
BL-001535,AR-INV-2026-001402,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000070468,1
BL-001552,AR-INV-2026-001401,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000070416,1
BL-001560,AR-INV-2026-001628,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000076320,1
BL-001561,AR-INV-2026-001479,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000072538,1
BL-001572,AR-INV-2026-001524,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000073918,1
BL-001573,AR-INV-2026-001280,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000065264,1
BL-001575,AR-INV-2026-001142,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000058903,1
BL-001602,AR-INV-2026-001599,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000075816,1
BL-001604,AR-INV-2026-001805,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000078508,1
BL-001616,AR-INV-2026-001273,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000064998,1
BL-001635,AR-INV-2026-001313,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000066930,1
BL-001649,AR-INV-2026-001520,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000073706,1
BL-001650,AR-INV-2026-001143,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000058997,1
BL-001652,AR-INV-2026-001651,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000076848,1
BL-001654,AR-INV-2026-001661,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000077053,1
BL-001663,AR-INV-2026-001478,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000072526,1
BL-001665,AR-INV-2026-001256,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000064277,1
BL-001684,AR-INV-2026-001237,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000063430,1
BL-001691,AR-INV-2026-001483,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000072622,1
BL-001693,AR-INV-2026-001563,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000074839,1
BL-000004,SETL-setl_00000001,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000056,1
BL-000005,SETL-setl_00000002,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000087,1
BL-000006,SETL-setl_00000003,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000173,1
BL-000007,SETL-setl_00000004,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000187,1
BL-000008,SETL-setl_00000006,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000355,1
BL-000009,SETL-setl_00000005,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000266,1
BL-000013,SETL-setl_00000007,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000403,1
BL-000014,SETL-setl_00000008,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000474,1
BL-000016,SETL-setl_00000009,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000561,1
BL-000017,SETL-setl_00000010,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000628,1
BL-000019,SETL-setl_00000012,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000786,1
BL-000020,SETL-setl_00000011,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000712,1
BL-000021,SETL-setl_00000013,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000801,1
BL-000023,SETL-setl_00000014,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000846,1
BL-000026,SETL-setl_00000015,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000858,1
BL-000028,SETL-setl_00000016,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000888,1
BL-000031,SETL-setl_00000017,t1_settlement,1.0,0.985,yes,0,payout_utr=900000000963,1
BL-000034,SETL-setl_00000019,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001093,1
BL-000035,SETL-setl_00000018,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001060,1
BL-000039,SETL-setl_00000020,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001106,1
BL-000044,SETL-setl_00000021,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001192,1
BL-000046,SETL-setl_00000022,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001289,1
BL-000050,SETL-setl_00000023,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001306,1
BL-000058,SETL-setl_00000024,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001341,1
BL-000066,SETL-setl_00000026,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001409,1
BL-000067,SETL-setl_00000025,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001369,1
BL-000085,SETL-setl_00000027,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001423,1
BL-000093,SETL-setl_00000028,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001482,1
BL-000098,SETL-setl_00000029,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001515,1
BL-000105,SETL-setl_00000030,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001584,1
BL-000108,SETL-setl_00000032,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001646,1
BL-000109,SETL-setl_00000031,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001621,1
BL-000116,SETL-setl_00000033,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001689,1
BL-000121,SETL-setl_00000034,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001754,1
BL-000128,SETL-setl_00000035,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001804,1
BL-000138,SETL-setl_00000036,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001873,1
BL-000147,SETL-setl_00000037,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001939,1
BL-000162,SETL-setl_00000039,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001968,1
BL-000165,SETL-setl_00000038,t1_settlement,1.0,0.985,yes,0,payout_utr=900000001950,1
BL-000175,SETL-setl_00000040,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002005,1
BL-000182,SETL-setl_00000041,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002091,1
BL-000190,SETL-setl_00000042,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002145,1
BL-000203,SETL-setl_00000043,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002187,1
BL-000213,SETL-setl_00000044,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002282,1
BL-000224,SETL-setl_00000046,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002387,1
BL-000225,SETL-setl_00000045,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002348,1
BL-000240,SETL-setl_00000047,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002446,1
BL-000249,SETL-setl_00000048,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002521,1
BL-000256,SETL-setl_00000049,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002607,1
BL-000268,SETL-setl_00000050,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002650,1
BL-000276,SETL-setl_00000051,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002733,1
BL-000288,SETL-setl_00000053,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002789,1
BL-000291,SETL-setl_00000052,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002774,1
BL-000318,SETL-setl_00000054,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002826,1
BL-000325,SETL-setl_00000055,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002851,1
BL-000335,SETL-setl_00000056,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002894,1
BL-000347,SETL-setl_00000057,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002924,1
BL-000357,SETL-setl_00000059,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003005,1
BL-000360,SETL-setl_00000058,t1_settlement,1.0,0.985,yes,0,payout_utr=900000002947,1
BL-000374,SETL-setl_00000060,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003043,1
BL-000387,SETL-setl_00000061,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003101,1
BL-000402,SETL-setl_00000062,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003192,1
BL-000411,SETL-setl_00000063,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003214,1
BL-000423,SETL-setl_00000064,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003221,1
BL-000450,SETL-setl_00000066,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003326,1
BL-000454,SETL-setl_00000065,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003240,1
BL-000473,SETL-setl_00000067,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003389,1
BL-000483,SETL-setl_00000068,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003422,1
BL-000499,SETL-setl_00000069,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003441,1
BL-000508,SETL-setl_00000070,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003477,1
BL-000522,SETL-setl_00000071,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003572,1
BL-000539,SETL-setl_00000073,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003663,1
BL-000540,SETL-setl_00000072,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003586,1
BL-000555,SETL-setl_00000074,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003746,1
BL-000570,SETL-setl_00000075,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003835,1
BL-000582,SETL-setl_00000076,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003899,1
BL-000591,SETL-setl_00000077,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003954,1
BL-000600,SETL-setl_00000078,t1_settlement,1.0,0.985,yes,0,payout_utr=900000003984,1
BL-000624,SETL-setl_00000080,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004105,1
BL-000628,SETL-setl_00000079,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004052,1
BL-000641,SETL-setl_00000081,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004179,1
BL-000652,SETL-setl_00000082,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004204,1
BL-000661,SETL-setl_00000083,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004212,1
BL-000672,SETL-setl_00000084,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004242,1
BL-000683,SETL-setl_00000085,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004255,1
BL-000696,SETL-setl_00000087,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004317,1
BL-000697,SETL-setl_00000086,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004295,1
BL-000704,SETL-setl_00000088,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004330,1
BL-000717,SETL-setl_00000089,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004358,1
BL-000726,SETL-setl_00000090,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004417,1
BL-000739,SETL-setl_00000091,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004483,1
BL-000744,SETL-setl_00000092,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004488,1
BL-000758,SETL-setl_00000094,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004598,1
BL-000759,SETL-setl_00000093,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004518,1
BL-000768,SETL-setl_00000095,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004644,1
BL-000781,SETL-setl_00000096,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004709,1
BL-000787,SETL-setl_00000097,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004716,1
BL-000800,SETL-setl_00000098,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004734,1
BL-000808,SETL-setl_00000099,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004736,1
BL-000819,SETL-setl_00000101,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004797,1
BL-000820,SETL-setl_00000100,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004772,1
